Date,REER,Oil_price,FDI,Poverty_rate,GDP_Construction,Year,Month,Nights,is_covid,Arrivals,Total_Receipts_MDH,lags_1,lags_2,lags_6,lags_12,roll_mean_3,roll_std_3,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,growth_yoy,month,year,quarter,month_sin,month_cos,saison_1,saison_2,saison_3,is_summer,is_high_season,is_vacances,jours_feries_count,is_ramadan,is_special_event,Oil_price_lag1,Oil_price_lag3,FDI_lag1,FDI_lag3,Poverty_rate_lag1,Poverty_rate_lag3,GDP_Construction_lag1,GDP_Construction_lag3,REER_lag1,REER_lag3,TSI,TSI_lag1,TSI_lag3,cdm_event,anomaly_zscore,anomaly_iforest,anomaly_prophet
2009-11-01,100.80516657534248,72.99475409836066,1362575445.479452,7.583561643835616,,2009,11,,0,591140.556555956,5563.48130120427,711529.195249368,621667.6910481651,641664.5621226482,546518.5997196303,726155.2025678154,112515.75561591898,831532.3369520461,281901.1857777485,725544.1164975018,223462.6003322898,6.416090779415194,11,2009,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,2,0,0,67.12,68.65,1424549804.657534,1546499350.1369865,7.626027397260274,7.70958904109589,,,101.21434958904108,102.01951616438356,65.03,69.3,67.67,0,0,0,0
2009-12-01,100.40918301369862,78.68,1302600259.1780822,7.542465753424658,,2009,12,,0,772855.5315773956,5454.220391462874,591140.556555956,711529.195249368,789031.1434908066,647874.7237570693,641445.8142844961,62583.83737577014,823111.6693575974,289362.8804879511,729262.612900529,220565.2090552279,8.164764540349994,12,2009,4,-2.4492935982947064e-16,1.0,0,0,0,0,1,1,0,0,0,72.99475409836066,68.78,1362575445.479452,1484524990.9589045,7.583561643835616,7.667123287671233,,,100.80516657534248,101.61033315068494,72.53,65.03,65.66,0,0,0,0
2010-01-01,100.0,75.13,1240625900.0,7.5,,2010,1,,0,617723.4117291267,5289.2429587992065,772855.5315773956,591140.556555956,1380032.7083953752,605240.7372959823,691841.7611275731,92443.3844765846,820415.7340386956,289818.8992316356,739677.6802188895,219319.98135433585,19.290891161111233,1,2010,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,2,0,0,78.68,67.12,1302600259.1780822,1424549804.657534,7.542465753424658,7.626027397260274,,,100.40918301369862,101.21434958904108,67.32,72.53,69.3,0,0,0,0
2010-02-01,99.78772049315069,71.58,1349400763.8356164,7.38958904109589,,2010,2,,0,662246.1231709443,4780.612468608469,617723.4117291267,772855.5315773956,845268.7214059136,624355.8217070908,660573.166620826,98143.56401450708,693364.184594321,101030.10838062945,740717.9030883183,218652.97612487726,2.0624313044282014,2,2010,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,75.13,72.99475409836066,1240625900.0,1362575445.479452,7.5,7.583561643835616,,,100.0,100.80516657534248,63.65,67.32,65.03,0,0,0,0
2010-03-01,99.59598416438357,76.07,1447649027.9452057,7.28986301369863,,2010,3,,0,661375.6064689056,6080.969829701063,662246.1231709443,617723.4117291267,621667.6910481651,578436.2790337021,684275.0221591555,79877.70618344679,662860.4182218259,68331.37033949609,743875.4282103061,217087.8352465164,6.068703157160476,3,2010,1,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,71.58,78.68,1349400763.8356164,1302600259.1780822,7.38958904109589,7.542465753424658,,,99.78772049315069,100.40918301369862,63.15,63.65,72.53,0,0,0,0
2010-04-01,99.38370465753424,82.63,1556423891.7808218,7.17945205479452,,2010,4,,0,749467.3419166598,6768.487714914699,661375.6064689056,662246.1231709443,711529.195249368,714909.2147442716,647115.047122992,25457.624067783076,669478.4041252827,65404.06460120752,750787.0388299064,212616.01635193,14.338541761895799,4,2010,2,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,0,0,0,0,76.07,75.13,1447649027.9452057,1240625900.0,7.28986301369863,7.5,,,99.59598416438357,100.0,67.06,63.15,67.32,0,0,0,0
2010-05-01,99.17827287671231,77.93327868852458,1661689889.041096,7.072602739726028,,2010,5,,0,755370.0245427749,7278.917422256173,749467.3419166598,661375.6064689056,591140.556555956,641664.5621226482,691029.6905188364,50610.362333244586,675801.4285698313,71803.25290384525,753666.8827609387,212319.71514440703,4.833918273769902,5,2010,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,1,0,1,0,0,82.63,71.58,1556423891.7808218,1349400763.8356164,7.17945205479452,7.38958904109589,,,99.38370465753424,99.78772049315069,65.33,67.06,63.65,0,0,0,0
2010-06-01,98.965993369863,73.08,1770464752.8767123,6.962191780821918,,2010,6,,0,869984.7870271845,8421.823033694714,755370.0245427749,749467.3419166598,772855.5315773956,789031.1434908066,722070.9909761134,52646.535412167206,703173.0065676345,63948.43885550998,763142.3379626159,209383.78110264466,17.720389925225902,6,2010,2,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,0,0,0,77.93327868852458,76.07,1661689889.041096,1447649027.9452057,7.072602739726028,7.28986301369863,,,99.17827287671231,99.59598416438357,67.71,65.33,63.15,0,0,0,0
2010-07-01,98.76056158904107,71.73,1875730750.1369865,6.8553424657534245,,2010,7,,0,1491177.8459851933,9255.873987041217,869984.7870271845,755370.0245427749,617723.4117291267,1380032.7083953752,791607.3844955396,67940.95477877745,719361.2158092661,91482.43684765781,769888.4749239808,211586.2600756621,10.259879372850277,7,2010,3,-0.4999999999999997,-0.8660254037844388,0,1,0,1,1,1,1,0,0,73.08,82.63,1770464752.8767123,1556423891.7808218,6.962191780821918,7.17945205479452,,,98.965993369863,99.38370465753424,67.14,67.71,67.06,0,1,0,0
2010-08-01,98.54828208219178,73.63,1984505613.9726028,6.744931506849316,,2010,8,,0,1030639.5690265982,9783.715535162051,1491177.8459851933,869984.7870271845,662246.1231709443,845268.7214059136,1038844.2191850507,395902.03131010535,864936.9548519437,316247.3948885234,779150.5697231324,241097.70451520753,8.05380458837468,8,2010,3,-0.8660254037844385,-0.5000000000000004,0,1,0,1,1,1,3,1,0,71.73,77.93327868852458,1875730750.1369865,1661689889.041096,6.8553424657534245,7.072602739726028,,,98.76056158904107,99.17827287671231,65.8,67.14,65.33,0,0,0,0
2010-09-01,98.33600257534246,75.53,2093280477.8082192,6.634520547945206,,2010,9,,0,669268.6950574798,7156.974625645888,1030639.5690265982,1491177.8459851933,661375.6064689056,621667.6910481651,1130600.734012992,322435.0787421869,926335.8624945529,304570.81337758986,794598.1403581892,251436.00520970018,21.930404252077626,9,2010,3,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,73.63,73.08,1984505613.9726028,1770464752.8767123,6.744931506849316,6.962191780821918,,,98.54828208219178,98.965993369863,63.9,65.8,67.71,0,0,0,0
2010-10-01,98.13057079452057,82.69,2198546475.068493,6.527671232876712,,2010,10,,0,840652.1278434575,7552.841543303358,669268.6950574798,1030639.5690265982,749467.3419166598,711529.195249368,1063695.3700230902,411950.4552483453,927651.3772593151,303211.5135128609,798564.8906922988,248821.66306891642,7.656985346794659,10,2010,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0,0,75.53,71.73,2093280477.8082192,1875730750.1369865,6.634520547945206,6.8553424657534245,,,98.33600257534246,98.76056158904107,62.26,63.9,67.14,0,0,0,0
2010-11-01,97.91829128767124,84.06,2307321338.904109,6.417260273972603,,2010,11,,0,631995.6696977686,5082.698763815221,840652.1278434575,669268.6950574798,755370.0245427749,591140.556555956,846853.463975845,180765.2332880178,942848.8415804481,294659.00666735996,809325.1350751397,247504.11366201882,18.147243072553913,11,2010,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,2,0,0,82.69,73.63,2198546475.068493,1984505613.9726028,6.527671232876712,6.744931506849316,,,98.13057079452057,98.54828208219178,64.96,62.26,65.8,0,0,0,0
2010-12-01,97.71285950684933,88.56,2412587336.164384,6.31041095890411,,2010,12,,0,901918.816060273,6002.43031264899,631995.6696977686,840652.1278434575,869984.7870271845,772855.5315773956,713972.1641995684,111279.73533613069,922286.4491062803,314026.80356207927,812729.7278369576,244492.6626600817,6.911235016565026,12,2010,4,-2.4492935982947064e-16,1.0,0,0,0,0,1,1,0,0,0,84.06,75.53,2307321338.904109,2093280477.8082192,6.417260273972603,6.634520547945206,,,97.91829128767124,98.33600257534246,68.25,64.96,63.9,0,0,0,0
2011-01-01,97.50058,94.48,2521362200.0,6.2,,2011,1,,0,646142.8226556124,6459.691057996736,901918.816060273,631995.6696977686,1491177.8459851933,617723.4117291267,791522.204533833,141509.4988291099,927608.7872784619,313232.6865750221,823485.0015438638,245416.1426900358,16.699535580661447,1,2011,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,2,0,0,88.56,82.69,2412587336.164384,2198546475.068493,6.31041095890411,6.527671232876712,,,97.71285950684933,98.13057079452057,66.68,68.25,62.26,0,0,0,0
2011-02-01,97.32067978082192,100.4,2548590570.1369863,6.166027397260274,,2011,2,,0,660974.1244647227,5256.393666807626,646142.8226556124,901918.816060273,1030639.5690265982,662246.1231709443,726685.7694712179,151921.03523496908,786769.6167235315,163200.82918227243,825853.2857877378,243378.68461011408,4.600669229442715,2,2011,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,94.48,84.06,2521362200.0,2307321338.904109,6.2,6.417260273972603,,,97.50058,97.91829128767124,63.06,66.68,64.96,0,0,0,0
2011-03-01,97.15818926027396,113.34,2573183936.712329,6.135342465753425,,2011,3,,0,657470.5152171324,6621.400049665176,660974.1244647227,646142.8226556124,669268.6950574798,661375.6064689056,736345.2543935358,143582.53765898876,725158.7092965523,115541.40554916908,825747.2858955525,243456.68360200984,-0.192073409223,3,2011,1,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,100.4,88.56,2548590570.1369863,2412587336.164384,6.166027397260274,6.31041095890411,,,97.32067978082192,97.71285950684933,66.64,63.06,68.25,0,0,0,0
2011-04-01,96.97828904109588,118.63,2600412306.849315,6.101369863013699,,2011,4,,0,801022.5035019073,8699.45186371535,657470.5152171324,660974.1244647227,840652.1278434575,749467.3419166598,654862.4874458223,7751.982648343594,723192.3459898279,116776.60758863746,825421.8616245715,243698.85970493246,-0.590449846286669,4,2011,2,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,0,0,0,0,113.34,94.48,2573183936.712329,2521362200.0,6.135342465753425,6.2,,,97.15818926027396,97.50058,67.2,66.64,66.68,0,0,0,0
2011-05-01,96.80419205479453,117.41032786885246,2626762342.4657536,6.068493150684931,,2011,5,,0,752470.1160874082,7972.585813817946,801022.5035019073,657470.5152171324,631995.6696977686,755370.0245427749,706489.0477279207,81887.11446173485,716587.4085995695,109711.31416333556,829718.1250900087,242690.45407527464,6.878907018603672,5,2011,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,1,0,1,0,0,118.63,100.4,2600412306.849315,2548590570.1369863,6.101369863013699,6.166027397260274,,,96.97828904109588,97.32067978082192,64.06,67.2,63.06,0,0,0,0
2011-06-01,96.62429183561645,116.15,2653990712.60274,6.034520547945205,,2011,6,,0,888306.4990605445,9740.57137032766,752470.1160874082,801022.5035019073,901918.816060273,869984.7870271845,736987.7116021491,73017.61411886908,736666.4829978426,101878.01854306896,829476.4660520614,242772.64626931955,-0.38390568345918247,6,2011,2,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,0,0,0,117.41032786885246,113.34,2626762342.4657536,2573183936.712329,6.068493150684931,6.135342465753425,,,96.80419205479453,97.15818926027396,66.69,64.06,66.64,0,0,0,0
2011-07-01,96.45019484931508,109.82,2680340748.219178,6.001643835616439,,2011,7,,0,1510089.0594694694,10516.49456401473,888306.4990605445,752470.1160874082,646142.8226556124,1491177.8459851933,813933.0395499532,68832.34843147756,734397.763497888,97520.38932573308,831003.2753881748,243107.94656195227,2.1059807374295536,7,2011,3,-0.4999999999999997,-0.8660254037844388,0,1,0,1,1,1,1,0,0,116.15,118.63,2653990712.60274,2600412306.849315,6.034520547945205,6.101369863013699,,,96.62429183561645,96.97828904109588,66.48,66.69,67.2,0,1,1,0
2011-08-01,96.270294630137,116.37,2707569118.3561645,5.967671232876713,,2011,8,,0,990790.1882481772,9914.122418291514,1510089.0594694694,888306.4990605445,660974.1244647227,1030639.5690265982,1050288.5582058073,403949.5716751571,878388.802966864,321576.94788341806,832579.2098451977,247792.70041025206,1.268206440646374,8,2011,3,-0.8660254037844385,-0.5000000000000004,0,1,0,1,1,1,3,1,0,109.82,117.41032786885246,2680340748.219178,2626762342.4657536,6.001643835616439,6.068493150684931,,,96.45019484931508,96.80419205479453,63.51,66.48,64.06,0,0,1,0
2011-09-01,96.09039441095892,116.43,2734797488.4931507,5.933698630136986,,2011,9,,0,643591.8460623915,7224.051961360671,990790.1882481772,1510089.0594694694,657470.5152171324,669268.6950574798,1129728.5822593968,333363.6094491764,933358.1469307732,304727.3612198636,829258.4281136628,245150.03251350814,-3.8664710705855554,9,2011,3,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,116.37,116.15,2707569118.3561645,2653990712.60274,5.967671232876713,6.034520547945205,,,96.270294630137,96.62429183561645,67.29,63.51,66.69,0,0,0,0
2011-10-01,95.91629742465754,111.77754098360656,2761147524.109589,5.900821917808219,,2011,10,,0,730399.0119539321,6067.129439948141,643591.8460623915,990790.1882481772,801022.5035019073,840652.1278434575,1048157.0312600125,436087.8021894407,931045.035404983,307282.3601370263,827118.6906974055,246780.05410556498,-3.836553119055271,10,2011,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0,0,116.43,109.82,2734797488.4931507,2680340748.219178,5.933698630136986,6.001643835616439,,,96.09039441095892,96.45019484931508,67.83,67.29,66.48,0,0,0,0
2011-11-01,95.73639720547943,106.97,2788375894.246576,5.866849315068493,,2011,11,,0,628426.6746721779,5542.7207201676465,730399.0119539321,643591.8460623915,752470.1160874082,631995.6696977686,788260.3487548335,180686.53222205082,919274.4534803205,314526.28907233424,817930.9310399449,248278.23639705966,-13.11518905832785,11,2011,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,2,0,0,111.77754098360656,116.37,2761147524.109589,2707569118.3561645,5.900821917808219,5.967671232876713,,,95.91629742465754,96.270294630137,69.17,67.83,63.51,0,0,0,0
2011-12-01,95.56230021917808,108.83,2814725929.8630137,5.833972602739726,,2011,12,,0,832867.2410978425,5637.759749886575,628426.6746721779,730399.0119539321,888306.4990605445,901918.816060273,667472.5108961671,55020.94153459523,898600.5465777823,331312.00204427267,817633.5147878124,248523.23645646736,-0.5647182720884015,12,2011,4,-2.4492935982947064e-16,1.0,0,0,0,0,1,1,0,0,0,106.97,116.43,2788375894.246576,2734797488.4931507,5.866849315068493,5.933698630136986,,,95.73639720547943,96.09039441095892,69.13,69.17,67.29,0,0,0,0
2012-01-01,95.3824,110.395,2841954300.0,5.8,,2012,1,,0,636651.6488574602,5774.551937266499,832867.2410978425,628426.6746721779,1510089.0594694694,646142.8226556124,730564.3092413173,102220.3834492255,889360.670250665,332427.6948873875,811879.2168742764,247190.11835201885,-7.656074330953527,1,2012,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,2,0,0,108.83,111.77754098360656,2814725929.8630137,2761147524.109589,5.833972602739726,5.900821917808219,,,95.56230021917808,95.91629742465754,63.08,69.13,67.83,0,0,0,0
2012-02-01,95.52035169398908,111.96,2885909547.26776,5.774590163934426,,2012,2,,0,651076.8107534238,4675.953678713606,636651.6488574602,832867.2410978425,990790.1882481772,660974.1244647227,699315.1882091601,115732.56098943493,743787.768481997,144187.48876095194,811088.2857244305,247783.105682665,-1.4688971950727416,2,2012,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,110.395,106.97,2841954300.0,2788375894.246576,5.8,5.866849315068493,,,95.3824,95.73639720547943,64.22,63.08,69.17,0,0,0,0
2012-03-01,95.64940327868852,125.76,2927028972.1311474,5.750819672131147,,2012,3,,0,702428.1904546912,7121.787329954013,651076.8107534238,636651.6488574602,643591.8460623915,657470.5152171324,706865.2335695754,109359.04512108897,687168.8722328712,80375.48060662994,810263.5095818223,248344.04100372907,-1.4973829299768753,3,2012,1,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,111.96,108.83,2885909547.26776,2814725929.8630137,5.774590163934426,5.833972602739726,,,95.52035169398908,95.56230021917808,67.88,64.22,69.13,0,0,1,0
2012-04-01,95.7873549726776,122.61426229508196,2970984219.398907,5.725409836065573,,2012,4,,0,801097.2640077377,8035.013929271106,702428.1904546912,651076.8107534238,730399.0119539321,801022.5035019073,663385.5500218583,34572.63589758281,696974.9296315879,77534.54252940977,814009.9825182854,246158.98667572896,6.837975878311642,4,2012,2,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,0,0,0,0,125.76,110.395,2927028972.1311474,2841954300.0,5.750819672131147,5.8,,,95.64940327868852,95.3824,67.91,67.88,63.08,0,0,1,0
2012-05-01,95.92085661202186,119.57,3013521555.464481,5.700819672131147,,2012,5,,0,731625.22238171,6891.6384554645065,801097.2640077377,702428.1904546912,628426.6746721779,752470.1160874082,718200.7550719507,76243.78298990545,708757.9716405555,88260.15770341856,814016.212560438,246158.6290393415,0.009333134275699585,5,2012,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,1,0,1,0,0,122.61426229508196,111.96,2970984219.398907,2885909547.26776,5.725409836065573,5.774590163934426,,,95.7873549726776,95.52035169398908,67.94,67.91,64.22,0,0,1,0
2012-06-01,96.05880830601092,98.63,3057476802.7322407,5.675409836065573,,2012,6,,0,869131.6100833956,8574.6710070585,731625.22238171,801097.2640077377,832867.2410978425,888306.4990605445,745050.2256147129,50685.9897092767,725957.7295921441,79049.4541808345,812279.1380849633,246705.36739095618,-2.7701955546201145,6,2012,2,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,0,0,0,119.57,125.76,3013521555.464481,2927028972.1311474,5.700819672131147,5.750819672131147,,,95.92085661202186,95.64940327868852,76.32,67.94,67.88,0,0,0,0
2012-07-01,96.1923099453552,102.63819672131147,3100014138.7978144,5.650819672131147,,2012,7,,0,1487449.0005815106,9391.11242682697,869131.6100833956,731625.22238171,636651.6488574602,1510089.0594694694,800618.0321576142,68754.4464894197,732001.7910897365,89547.7675429771,810681.2306702008,246229.81238020872,-2.158589292933003,7,2012,3,-0.4999999999999997,-0.8660254037844388,0,1,0,1,1,1,1,1,0,98.63,122.61426229508196,3057476802.7322407,2970984219.398907,5.675409836065573,5.725409836065573,,,96.05880830601092,95.7873549726776,68.15,76.32,67.91,0,1,1,0
2012-08-01,96.33026163934429,106.78,3143969386.0655737,5.6254098360655735,,2012,8,,0,943803.4581862553,8166.375443464411,1487449.0005815106,869131.6100833956,651076.8107534238,990790.1882481772,1029401.9443488718,402594.4994125376,873801.3497104115,310180.64450082596,808794.5590962041,240401.35277985054,-1.4992532225822996,8,2012,3,-0.8660254037844385,-0.5000000000000004,0,1,0,1,1,1,3,1,0,102.63819672131147,119.57,3100014138.7978144,3013521555.464481,5.650819672131147,5.700819672131147,,,96.1923099453552,95.92085661202186,69.59,68.15,67.94,0,0,0,0
2012-09-01,96.46821333333334,109.72754098360656,3187924633.333333,5.6,,2012,9,,0,685851.6001221315,7710.5565544024585,943803.4581862553,1487449.0005815106,702428.1904546912,643591.8460623915,1100128.022950387,337501.2977895373,922589.1242825501,290541.82293294335,804878.9982577107,237533.141994798,-4.742349149116972,9,2012,3,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,106.78,98.63,3143969386.0655737,3057476802.7322407,5.6254098360655735,5.675409836065573,,,96.33026163934429,96.05880830601092,69.17,69.59,76.32,0,0,0,0
2012-10-01,96.6017149726776,112.58,3230461969.398907,5.575409836065574,,2012,10,,0,813227.5858849677,7187.181896052035,685851.6001221315,943803.4581862553,801097.2640077377,730399.0119539321,1039034.6862966322,409195.9655365229,919826.3592271233,293121.4000045476,808400.6444293557,235226.59890328575,6.566235156379408,10,2012,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0,0,109.72754098360656,102.63819672131147,3187924633.333333,3100014138.7978144,5.6,5.650819672131147,,,96.46821333333334,96.1923099453552,68.44,69.17,68.15,0,0,0,0
2012-11-01,96.73966666666666,108.84,3274417216.6666665,5.55,,2012,11,,0,679064.767163936,6073.737111208439,813227.5858849677,685851.6001221315,731625.22238171,628426.6746721779,814294.2147311181,128979.23686588141,921848.0795399951,292179.0382664121,815303.0255902753,233941.4090311693,11.340181541244988,11,2012,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,2,0,0,112.58,106.78,3230461969.398907,3143969386.0655737,5.575409836065574,5.6254098360655735,,,96.6017149726776,96.33026163934429,66.06,68.44,69.59,0,0,0,0
2012-12-01,96.87316830601094,111.02804347826088,3316954552.7322407,5.525409836065574,,2012,12,,0,844446.0053132891,5363.026891392233,679064.767163936,813227.5858849677,869131.6100833956,832867.2410978425,726047.9843903449,75575.97146561442,913088.0036703661,299713.70332996367,819522.8666312551,230698.31131509904,8.057915828950737,12,2012,4,-2.4492935982947064e-16,1.0,0,0,0,0,1,1,0,0,0,108.84,109.72754098360656,3274417216.6666665,3187924633.333333,5.55,5.6,,,96.73966666666666,96.46821333333334,68.78,66.06,69.17,0,0,0,0
2013-01-01,97.01112,113.28902173913043,3360909800.0,5.5,,2013,1,,0,619250.7708673886,4635.352720124528,844446.0053132891,679064.767163936,1487449.0005815106,636651.6488574602,778912.7861207308,87868.4675813685,908973.7362086818,300605.89350164443,820487.763649209,230783.3965740521,1.39022927593888,1,2013,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,2,0,0,111.02804347826088,112.58,3316954552.7322407,3230461969.398907,5.525409836065574,5.575409836065574,,,96.87316830601094,96.6017149726776,64.98,68.78,68.44,0,0,0,0
2013-02-01,97.01696073972604,115.55,3374878901.0958905,5.44054794520548,,2013,2,,0,696301.3282411458,4690.847122780489,619250.7708673886,844446.0053132891,943803.4581862553,651076.8107534238,714253.8477815377,116648.73317066026,764274.031256328,122879.82219612697,819037.6904833697,232094.43906477696,-2.7331866682980257,2,2013,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,113.28902173913043,108.84,3360909800.0,3274417216.6666665,5.5,5.55,,,97.01112,96.73966666666666,66.35,64.98,66.06,0,0,0,0
2013-03-01,97.02223624657536,110.14,3387496153.6986303,5.386849315068493,,2013,3,,0,751626.4382132404,7129.140579376448,696301.3282411458,619250.7708673886,685851.6001221315,702428.1904546912,719999.3681406077,114452.70300693304,723023.6762654766,86806.88453680782,822806.4002740133,229471.5340848288,6.94611092589649,3,2013,1,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,115.55,111.02804347826088,3374878901.0958905,3316954552.7322407,5.44054794520548,5.525409836065574,,,97.01696073972604,96.87316830601094,65.76,66.35,68.78,0,0,0,0
2013-04-01,97.02807698630136,108.76,3401465254.7945204,5.3273972602739725,,2013,4,,0,848531.9592156901,7864.485656805741,751626.4382132404,696301.3282411458,813227.5858849677,801097.2640077377,689059.5124405915,66484.30076628235,733986.1492806613,85314.09716279634,826906.2542538923,227556.7866140998,7.004025240886544,4,2013,2,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,0,0,0,0,110.14,113.28902173913043,3387496153.6986303,3360909800.0,5.386849315068493,5.5,,,97.02223624657536,97.01112,67.21,65.76,64.98,0,0,0,0
2013-05-01,97.0337293150685,98.34,3414983739.7260275,5.26986301369863,,2013,5,,0,824629.701961819,7774.532089512379,848531.9592156901,751626.4382132404,679064.767163936,731625.22238171,765486.5752233587,77055.94591062637,739870.2115024483,92764.5191252491,830859.1455212217,227479.68249346362,5.921215480208435,5,2013,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,1,0,1,0,0,108.76,115.55,3401465254.7945204,3374878901.0958905,5.3273972602739725,5.44054794520548,,,97.02807698630136,97.01696073972604,72.83,67.21,66.35,0,0,0,0
2013-06-01,97.03957005479452,100.80475409836066,3428952840.821918,5.210410958904109,,2013,6,,0,1077327.532360563,11553.235251642163,824629.701961819,848531.9592156901,844446.0053132891,869131.6100833956,808262.6997969163,50483.45342870861,764131.0339687621,92716.3676639348,838609.5188195641,225365.9005526214,12.712038450143249,6,2013,2,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,0,0,0,98.34,110.14,3414983739.7260275,3387496153.6986303,5.26986301369863,5.386849315068493,,,97.0337293150685,97.02223624657536,62.4,72.83,65.76,0,0,0,0
2013-07-01,97.04522238356164,103.19,3442471325.7534246,5.152876712328767,,2013,7,,0,1604659.6782641977,9572.078747537553,1077327.532360563,824629.701961819,619250.7708673886,1487449.0005815106,916829.7311793572,139508.0198893932,802944.6218099744,158482.9382237329,855959.1790093281,235705.95006958715,23.954475923064226,7,2013,3,-0.4999999999999997,-0.8660254037844388,0,1,0,1,1,1,1,1,0,100.80475409836066,108.76,3428952840.821918,3401465254.7945204,5.210410958904109,5.3273972602739725,,,97.03957005479452,97.02807698630136,68.82,62.4,67.21,0,0,1,0
2013-08-01,97.05106312328768,109.94,3456440426.849315,5.093424657534246,,2013,8,,0,1109401.7638119843,10115.12909553342,1604659.6782641977,1077327.532360563,696301.3282411458,943803.4581862553,1168872.3041955263,397991.23724060826,967179.4397094427,338452.17001774104,865726.7354828854,264877.05978467694,7.879979591694515,8,2013,3,-0.8660254037844385,-0.5000000000000004,0,1,0,1,1,1,3,0,0,103.19,98.34,3442471325.7534246,3414983739.7260275,5.152876712328767,5.26986301369863,,,97.04522238356164,97.0337293150685,63.1,68.82,72.83,0,0,1,0
2013-09-01,97.0569038630137,108.60852459016392,3470409527.9452057,5.033972602739726,,2013,9,,0,742507.200784918,7911.256443371786,1109401.7638119843,1604659.6782641977,751626.4382132404,685851.6001221315,1263796.324812248,295631.62614254013,1036029.5123045825,313419.71864289284,879526.5942850295,273488.36378263094,17.545846456630482,9,2013,3,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,109.94,100.80475409836066,3456440426.849315,3428952840.821918,5.093424657534246,5.210410958904109,,,97.05106312328768,97.03957005479452,65.99,63.1,62.4,0,0,0,0
2013-10-01,97.06255619178084,107.32,3483928012.8767123,4.976438356164383,,2013,10,,0,859812.7808301625,7006.080746897303,742507.200784918,1109401.7638119843,848531.9592156901,813227.5858849677,1152189.5476203666,432665.94439398707,1034509.6393998619,315092.36071231967,884247.8943402617,270311.5305632825,8.260620905848684,10,2013,4,-0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0,0,108.60852459016392,103.19,3470409527.9452057,3442471325.7534246,5.033972602739726,5.152876712328767,,,97.0569038630137,97.04522238356164,69.92,65.99,68.82,0,0,0,0
2013-11-01,97.06839693150684,105.78,3497897113.972603,4.916986301369863,,2013,11,,0,669024.191158616,5069.3963934897965,859812.7808301625,742507.200784918,824629.701961819,679064.767163936,903907.248475688,187379.6858050859,1036389.7763356074,313791.6711050073,888129.993919028,269532.23812975787,5.728432698762915,11,2013,4,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,2,0,0,107.32,109.94,3483928012.8767123,3456440426.849315,4.976438356164383,5.093424657534246,,,97.06255619178084,97.05106312328768,67.39,69.92,63.1,0,0,0,0
2013-12-01,97.07404926027398,105.7641059602649,3511415598.904109,4.85945205479452,,2013,12,,0,876981.3072013772,5031.072963661955,669024.191158616,859812.7808301625,1077327.532360563,844446.0053132891,757114.7242578985,96229.44608447478,1010455.5245350735,340119.3013779975,887293.2792519178,270254.8601819331,-1.4785888608613564,12,2013,4,-2.4492935982947064e-16,1.0,0,0,0,0,1,1,0,0,0,105.78,108.60852459016392,3497897113.972603,3470409527.9452057,4.916986301369863,5.033972602739726,,,97.06839693150684,97.0569038630137,64.57,67.39,65.99,0,0,0,0
