Date,InterTourismeReceipts,REER,Oil_price,FDI,Poverty_rate,GDP_Construction
2001-06-01,3045016438.3561645,110.00227768493151,28.86,1854764309.3150682,14.762191780821919,
2001-07-01,3060715068.4931507,109.96139179452055,26.58295081967213,1662090205.2054794,14.655342465753424,
2001-08-01,3076936986.3013697,109.9191430410959,24.23,1462993630.958904,14.544931506849315,
2001-09-01,3093158904.109589,109.87689428767123,22.700327868852458,1263897056.7123287,14.434520547945207,
2001-10-01,3108857534.2465754,109.83600839726027,21.22,1071222952.6027396,14.327671232876712,
2001-11-01,3125079452.0547943,109.79375964383561,19.39,872126378.3561642,14.217260273972602,
2001-12-01,3140778082.191781,109.75287375342465,19.49108695652174,679452274.2465751,14.11041095890411,
2002-01-01,3157000000.0,109.710625,19.59554347826087,480355700.0,14.0,
2002-02-01,3211780821.917808,109.64059175342464,19.7,635990478.0821917,13.915068493150685,
2002-03-01,3261260273.972603,109.57733591780821,21.83,776563826.0273973,13.838356164383562,
2002-04-01,3316041095.890411,109.50730267123286,26.06,932198604.1095891,13.753424657534246,
2002-05-01,3369054794.520548,109.43952856164383,26.67,1082812905.4794521,13.67123287671233,
2002-06-01,3423835616.4383564,109.36949531506849,26.151639344262296,1238447683.5616438,13.586301369863014,
2002-07-01,3476849315.068493,109.30172120547945,25.65,1389061984.9315069,13.504109589041096,
2002-08-01,3531630136.9863014,109.2316879589041,25.79,1544696763.0136986,13.419178082191781,
2002-09-01,3586410958.9041095,109.16165471232875,27.634754098360656,1700331541.0958903,13.334246575342465,
2002-10-01,3639424657.5342464,109.09388060273972,29.42,1850945842.4657533,13.252054794520548,
2002-11-01,3694205479.452055,109.02384735616438,25.78,2006580620.5479453,13.167123287671233,
2002-12-01,3747219178.0821915,108.95607324657534,26.209139072847684,2157194921.9178085,13.084931506849315,
2003-01-01,3802000000.0,108.88604,26.652582781456953,2312829700.0,13.0,
2003-02-01,3864679452.0547943,108.72467905479452,27.096026490066226,2192269060.821918,12.915068493150685,
2003-03-01,3921293150.6849318,108.5789336849315,27.49655629139073,2083375580.2739725,12.838356164383562,
2003-04-01,3983972602.739726,108.41757273972603,27.94,1962814941.0958905,12.753424657534246,
2003-05-01,4044630136.9863014,108.26141698630137,23.79,1846143354.7945206,12.67123287671233,
2003-06-01,4107309589.0410957,108.10005604109588,26.097213114754098,1725582715.6164384,12.586301369863014,
2003-07-01,4167967123.287671,107.94390028767123,28.33,1608911129.3150685,12.504109589041096,
2003-08-01,4230646575.342466,107.78253934246575,29.63,1488350490.1369863,12.419178082191781,
2003-09-01,4293326027.39726,107.62117839726027,29.64,1367789850.9589043,12.334246575342465,
2003-10-01,4353983561.643836,107.46502264383561,27.98,1251118264.6575341,12.252054794520548,
2003-11-01,4416663013.69863,107.30366169863014,28.07655737704918,1130557625.4794521,12.167123287671233,
2003-12-01,4477320547.945206,107.14750594520547,28.17,1013886039.1780822,12.084931506849315,
2004-01-01,4540000000.0,106.986145,29.931208791208793,893325400.0,12.0,
2004-02-01,4615043715.846994,106.73713580601093,31.692417582417583,959160955.4644809,11.915300546448087,
2004-03-01,4685245901.639344,106.50419172131147,33.34,1020749055.7377049,11.836065573770492,
2004-04-01,4760289617.486339,106.2551825273224,32.59,1086584611.2021859,11.751366120218579,
2004-05-01,4832912568.306011,106.01420588797814,35.76704918032787,1150296439.0710382,11.669398907103826,
2004-06-01,4907956284.153006,105.76519669398907,39.05,1216131994.5355191,11.584699453551913,
2004-07-01,4980579234.972677,105.5242200546448,35.58,1279843822.4043715,11.502732240437158,
2004-08-01,5055622950.819673,105.27521086065573,38.269999999999996,1345679377.8688524,11.418032786885245,
2004-09-01,5130666666.666667,105.02620166666667,40.96,1411514933.3333333,11.333333333333334,
2004-10-01,5203289617.486339,104.7852250273224,46.86,1475226761.2021856,11.251366120218579,
2004-11-01,5278333333.333333,104.53621583333333,46.84,1541062316.6666665,11.166666666666666,
2004-12-01,5350956284.153006,104.29523919398906,41.19,1604774144.5355191,11.084699453551913,
2005-01-01,5426000000.0,104.04623,43.155,1670609700.0,11.0,
2005-02-01,5551189041.09589,104.08759928767122,45.12,1737720665.7534246,10.915068493150685,
2005-03-01,5664263013.69863,104.1249650958904,50.47,1798337021.9178083,10.838356164383562,
2005-04-01,5789452054.79452,104.16633438356165,54.14,1865447987.671233,10.753424657534246,
2005-05-01,5910602739.7260275,104.20636917808218,52.33016393442623,1930394083.5616438,10.67123287671233,
2005-06-01,6035791780.821918,104.24773846575343,50.46,1997505049.3150685,10.586301369863014,
2005-07-01,6156942465.753425,104.28777326027397,56.41,2062451145.2054794,10.504109589041096,
2005-08-01,6282131506.849315,104.32914254794521,60.56,2129562110.958904,10.419178082191781,
2005-09-01,6407320547.945206,104.37051183561644,66.79,2196673076.712329,10.334246575342465,
2005-10-01,6528471232.876713,104.41054663013699,61.822786885245904,2261619172.60274,10.252054794520548,
2005-11-01,6653660273.972603,104.45191591780822,56.69,2328730138.3561645,10.167123287671233,
2005-12-01,6774810958.90411,104.49195071232877,53.65,2393676234.2465754,10.084931506849315,
2006-01-01,6900000000.0,104.53332,59.645,2460787200.0,10.0,
2006-02-01,7019498630.136987,104.45491293150685,65.64,2491788414.520548,9.906575342465754,
2006-03-01,7127432876.712329,104.38409364383561,61.12,2519789511.5068493,9.822191780821917,
2006-04-01,7246931506.849315,104.30568657534246,67.34540983606557,2550790726.027397,9.728767123287671,
2006-05-01,7362575342.465754,104.22980876712329,73.37,2580791901.369863,9.638356164383561,
2006-06-01,7482073972.602739,104.15140169863014,68.77,2611793115.890411,9.544931506849315,
2006-07-01,7597717808.219178,104.07552389041096,72.51754098360655,2641794291.232877,9.454520547945206,
2006-08-01,7717216438.356165,103.99711682191781,76.39,2672795505.7534246,9.36109589041096,
2006-09-01,7836715068.493151,103.91870975342466,70.49,2703796720.2739725,9.267671232876712,
2006-10-01,7952358904.109589,103.84283194520548,63.545737704918025,2733797895.6164384,9.177260273972603,
2006-11-01,8071857534.246575,103.76442487671233,56.37,2764799110.1369863,9.083835616438357,
2006-12-01,8187501369.863014,103.68854706849315,64.74,2794800285.479452,8.993424657534247,
2007-01-01,8307000000.0,103.61014,60.739999999999995,2825801500.0,8.9,
2007-02-01,8356090410.958904,103.58799750684932,56.74,2795267510.6849313,8.866027397260273,
2007-03-01,8400430136.986301,103.56799783561644,61.18,2767688423.5616436,8.835342465753424,
2007-04-01,8449520547.945206,103.54585534246576,64.34098360655737,2737154434.2465754,8.801369863013699,
2007-05-01,8497027397.260274,103.52442712328767,67.4,2707605412.3287673,8.768493150684932,
2007-06-01,8546117808.219178,103.50228463013698,68.65,2677071423.0136986,8.734520547945205,
2007-07-01,8593624657.534246,103.4808564109589,72.81065573770492,2647522401.0958905,8.701643835616439,
2007-08-01,8642715068.49315,103.45871391780823,77.11,2616988411.780822,8.667671232876712,
2007-09-01,8691805479.452055,103.43657142465753,77.73,2586454422.4657536,8.633698630136987,
2007-10-01,8739312328.767124,103.41514320547945,78.33,2556905400.547945,8.600821917808219,
2007-11-01,8788402739.726027,103.39300071232877,90.36,2526371411.232877,8.566849315068493,
2007-12-01,8835909589.041096,103.37157249315068,90.70239130434783,2496822389.3150682,8.533972602739727,
2008-01-01,8885000000.0,103.34943,91.05619565217391,2466288400.0,8.5,
2008-02-01,8808346994.535519,103.47380013661203,91.41,2424280486.3387976,8.457650273224044,
2008-03-01,8736639344.262295,103.59014639344262,94.92866666666666,2384982760.655738,8.418032786885245,
2008-04-01,8659986338.797813,103.71451653005464,98.69,2342974846.9945354,8.37568306010929,
2008-05-01,8585806010.928962,103.83487472677595,107.3,2302322027.3224044,8.334699453551913,
2008-06-01,8509153005.464481,103.95924486338798,124.25852459016393,2260314113.661202,8.292349726775956,
2008-07-01,8434972677.595629,104.07960306010929,140.67,2219661293.989071,8.251366120218579,
2008-08-01,8358319672.131147,104.20397319672131,124.16,2177653380.327869,8.209016393442623,
2008-09-01,8281666666.666667,104.32834333333334,107.91295081967213,2135645466.6666665,8.166666666666666,
2008-10-01,8207486338.797814,104.44870153005465,92.19,2094992646.9945354,8.12568306010929,
2008-11-01,8130833333.333333,104.57307166666666,69.51934426229508,2052984733.3333333,8.083333333333334,
2008-12-01,8056653005.464481,104.69342986338798,47.58,2012331913.6612022,8.042349726775956,
2009-01-01,7980000000.0,104.8178,47.15471074380165,1970324000.0,8.0,
2009-02-01,7996646575.342465,104.40861698630137,46.729421487603304,1908349640.8219178,7.957534246575342,
2009-03-01,8011682191.780822,104.03903232876712,46.34528925619835,1852372800.2739725,7.919178082191781,
2009-04-01,8028328767.123287,103.6298493150685,45.92,1790398441.0958905,7.876712328767123,
2009-05-01,8044438356.164384,103.23386575342467,51.75,1730423254.7945206,7.835616438356165,
2009-06-01,8061084931.506849,102.82468273972603,66.6,1668448895.6164384,7.793150684931507,
2009-07-01,8077194520.547945,102.4286991780822,68.52,1608473709.3150685,7.752054794520548,
2009-08-01,8093841095.890411,102.01951616438356,68.65,1546499350.1369863,7.7095890410958905,
2009-09-01,8110487671.232877,101.61033315068494,68.78,1484524990.9589043,7.667123287671233,
2009-10-01,8126597260.2739725,101.21434958904109,67.12,1424549804.6575341,7.626027397260274,
2009-11-01,8143243835.616438,100.80516657534247,72.99475409836066,1362575445.4794521,7.583561643835616,
2009-12-01,8159353424.657535,100.40918301369862,78.68,1302600259.1780822,7.542465753424658,
2010-01-01,8176000000.0,100.0,75.13,1240625900.0,7.5,
2010-02-01,8254561643.835616,99.78772049315069,71.58,1349400763.8356164,7.38958904109589,
2010-03-01,8325520547.945206,99.59598416438357,76.07,1447649027.9452055,7.28986301369863,
2010-04-01,8404082191.780822,99.38370465753425,82.63,1556423891.7808218,7.17945205479452,
2010-05-01,8480109589.041096,99.17827287671233,77.93327868852458,1661689889.041096,7.072602739726028,
2010-06-01,8558671232.876713,98.96599336986301,73.08,1770464752.8767123,6.962191780821918,
2010-07-01,8634698630.136986,98.76056158904109,71.73,1875730750.1369863,6.8553424657534245,
2010-08-01,8713260273.972603,98.54828208219178,73.63,1984505613.9726028,6.744931506849316,
2010-09-01,8791821917.80822,98.33600257534246,75.53,2093280477.8082192,6.634520547945206,
2010-10-01,8867849315.068493,98.13057079452055,82.69,2198546475.068493,6.527671232876712,
2010-11-01,8946410958.90411,97.91829128767124,84.06,2307321338.9041095,6.417260273972603,
2010-12-01,9022438356.164383,97.71285950684931,88.56,2412587336.164384,6.31041095890411,
2011-01-01,9101000000.0,97.50058,94.48,2521362200.0,6.2,
2011-02-01,9049191780.821918,97.32067978082192,100.4,2548590570.1369863,6.166027397260274,
2011-03-01,9002397260.273973,97.15818926027397,113.34,2573183936.712329,6.135342465753425,
2011-04-01,8950589041.09589,96.97828904109589,118.63,2600412306.849315,6.101369863013699,
2011-05-01,8900452054.794521,96.80419205479453,117.41032786885246,2626762342.4657536,6.068493150684931,
2011-06-01,8848643835.616438,96.62429183561645,116.15,2653990712.60274,6.034520547945205,
2011-07-01,8798506849.31507,96.45019484931507,109.82,2680340748.219178,6.001643835616439,
2011-08-01,8746698630.136986,96.27029463013699,116.37,2707569118.3561645,5.967671232876713,
2011-09-01,8694890410.958904,96.09039441095891,116.43,2734797488.4931507,5.933698630136986,
2011-10-01,8644753424.657534,95.91629742465754,111.77754098360656,2761147524.109589,5.900821917808219,
2011-11-01,8592945205.479452,95.73639720547945,106.97,2788375894.2465754,5.866849315068493,
2011-12-01,8542808219.178082,95.56230021917808,108.83,2814725929.8630137,5.833972602739726,
2012-01-01,8491000000.0,95.3824,110.395,2841954300.0,5.8,
2012-02-01,8466437158.469945,95.52035169398907,111.96,2885909547.2677593,5.774590163934426,
2012-03-01,8443459016.393442,95.64940327868852,125.76,2927028972.1311474,5.750819672131147,
2012-04-01,8418896174.863388,95.7873549726776,122.61426229508197,2970984219.398907,5.725409836065573,
2012-05-01,8395125683.060109,95.92085661202186,119.57,3013521555.464481,5.700819672131147,
2012-06-01,8370562841.530055,96.05880830601093,98.63,3057476802.7322407,5.675409836065573,
2012-07-01,8346792349.726776,96.19230994535519,102.63819672131147,3100014138.7978144,5.650819672131147,
2012-08-01,8322229508.196721,96.33026163934427,106.78,3143969386.0655737,5.6254098360655735,
2012-09-01,8297666666.666667,96.46821333333334,109.72754098360656,3187924633.3333335,5.6,
2012-10-01,8273896174.863388,96.6017149726776,112.58,3230461969.398907,5.575409836065574,
2012-11-01,8249333333.333333,96.73966666666666,108.84,3274417216.6666665,5.55,
2012-12-01,8225562841.530055,96.87316830601094,111.02804347826087,3316954552.7322407,5.525409836065574,
2013-01-01,8201000000.0,97.01112,113.28902173913043,3360909800.0,5.5,
2013-02-01,8274805479.452055,97.01696073972603,115.55,3374878901.0958905,5.44054794520548,
2013-03-01,8341468493.150685,97.02223624657535,110.14,3387496153.6986303,5.386849315068493,
2013-04-01,8415273972.602739,97.02807698630137,108.76,3401465254.7945204,5.3273972602739725,
2013-05-01,8486698630.136987,97.0337293150685,98.34,3414983739.7260275,5.26986301369863,
2013-06-01,8560504109.589041,97.03957005479452,100.80475409836066,3428952840.821918,5.210410958904109,
2013-07-01,8631928767.123287,97.04522238356165,103.19,3442471325.7534246,5.152876712328767,
2013-08-01,8705734246.575342,97.05106312328768,109.94,3456440426.849315,5.093424657534246,
2013-09-01,8779539726.027397,97.0569038630137,108.60852459016392,3470409527.9452057,5.033972602739726,
2013-10-01,8850964383.561644,97.06255619178083,107.32,3483928012.8767123,4.976438356164383,
2013-11-01,8924769863.013699,97.06839693150685,105.78,3497897113.972603,4.916986301369863,
2013-12-01,8996194520.547945,97.07404926027398,105.7641059602649,3511415598.9041095,4.85945205479452,
2014-01-01,9070000000.0,97.07989,105.7476821192053,3525384700.0,4.8,
2014-02-01,8959164383.561644,97.05928646575343,105.7312582781457,3502243352.8767123,4.8,
2014-03-01,8859054794.520548,97.04067682191781,105.71642384105961,3481341490.9589043,4.8,
2014-04-01,8748219178.082191,97.02007328767124,105.7,3458200143.8356166,4.8,
2014-05-01,8640958904.109589,97.00013438356164,108.63,3435805291.780822,4.8,
2014-06-01,8530123287.671233,96.97953084931507,109.75311475409836,3412663944.657534,4.8,
2014-07-01,8422863013.69863,96.95959194520549,110.84,3390269092.60274,4.8,
2014-08-01,8312027397.260274,96.9389884109589,103.45,3367127745.479452,4.8,
2014-09-01,8201191780.821918,96.91838487671232,98.9372131147541,3343986398.3561645,4.8,
2014-10-01,8093931506.849315,96.89844597260274,94.57,3321591546.3013697,4.8,
2014-11-01,7983095890.410959,96.87784243835617,82.52573770491803,3298450199.178082,4.8,
2014-12-01,7875835616.438356,96.85790353424657,70.87,3276055347.1232877,4.8,
2015-01-01,7765000000.0,96.8373,66.9911570247934,3252914000.0,4.8,
2015-02-01,7778334246.575342,97.01904068493151,63.11231404958678,3159527561.6438355,4.8,
2015-03-01,7790378082.191781,97.18319356164383,59.60884297520661,3075178520.547945,4.8,
2015-04-01,7803712328.767123,97.36493424657534,55.73,2981792082.191781,4.8,
2015-05-01,7816616438.356164,97.54081232876712,64.13,2891418109.589041,4.8,
2015-06-01,7829950684.931507,97.72255301369863,62.87,2798031671.232877,4.8,
2015-07-01,7842854794.520548,97.8984310958904,61.65,2707657698.630137,4.8,
2015-08-01,7856189041.09589,98.08017178082191,55.224999999999994,2614271260.2739725,4.8,
2015-09-01,7869523287.671233,98.26191246575343,48.8,2520884821.917808,4.8,
2015-10-01,7882427397.260274,98.4377905479452,47.48,2430510849.3150682,4.8,
2015-11-01,7895761643.835616,98.61953123287671,45.188032786885245,2337124410.9589043,4.8,
2015-12-01,7908665753.424658,98.79540931506848,42.97,2246750438.3561645,4.8,
2016-01-01,7922000000.0,98.97715,37.71,2153364000.0,4.8,
2016-02-01,8020590163.934426,98.94934740437158,32.45,2197979081.420765,4.808469945355191,
2016-03-01,8112819672.131147,98.92333852459016,35.73,2239715770.491803,4.81639344262295,
2016-04-01,8211409836.065574,98.89553592896175,36.42,2284330851.912568,4.824863387978142,
2016-05-01,8306819672.131147,98.86863019125683,42.51344262295082,2327506737.15847,4.833060109289617,
2016-06-01,8405409836.065574,98.84082759562841,48.81,2372121818.579235,4.841530054644808,
2016-07-01,8500819672.131147,98.81392185792349,47.65,2415297703.8251367,4.8497267759562845,
2016-08-01,8599409836.065575,98.78611926229507,40.17,2459912785.2459016,4.858196721311476,
2016-09-01,8698000000.0,98.75831666666666,45.05,2504527866.6666665,4.866666666666667,
2016-10-01,8793409836.065575,98.73141092896175,45.40409836065574,2547703751.912568,4.8748633879781424,
2016-11-01,8892000000.0,98.70360833333334,45.77,2592318833.3333335,4.883333333333334,
2016-12-01,8987409836.065575,98.67670259562841,52.28,2635494718.579235,4.891530054644809,
2017-01-01,9086000000.0,98.6489,54.035,2680109800.0,4.9,
2017-02-01,9122860273.972603,98.71492702739725,55.79,2753514190.410959,4.891506849315069,
2017-03-01,9156153424.657534,98.77456434246575,55.72,2819814930.1369863,4.883835616438357,
2017-04-01,9193013698.630136,98.840591369863,53.021475409836064,2893219320.547945,4.875342465753425,
2017-05-01,9228684931.50685,98.90448849315068,50.41,2964255827.39726,4.867123287671233,
2017-06-01,9265545205.479452,98.97051552054795,50.41,3037660217.808219,4.858630136986301,
2017-07-01,9301216438.356165,99.03441264383562,50.58704918032787,3108696724.657534,4.85041095890411,
2017-08-01,9338076712.328768,99.10043967123288,50.77,3182101115.068493,4.841917808219178,
2017-09-01,9374936986.30137,99.16646669863013,53.15,3255505505.479452,4.8334246575342465,
2017-10-01,9410608219.178082,99.2303638219178,57.00081967213114,3326542012.328767,4.8252054794520545,
2017-11-01,9447468493.150684,99.29639084931507,60.98,3399946402.739726,4.816712328767124,
2017-12-01,9483139726.027397,99.36028797260275,64.57,3470982909.589041,4.8084931506849315,
2018-01-01,9520000000.0,99.426315,66.585,3544387300.0,4.8,
2018-02-01,9556435616.438356,99.49381898630138,68.6,3389509406.027397,4.8,
2018-03-01,9589345205.479452,99.55479032876713,64.23,3249619695.342466,4.8,
2018-04-01,9625780821.917809,99.6222943150685,69.62704918032787,3094741801.369863,4.8,
2018-05-01,9661041095.890411,99.68762075342465,74.85,2944859968.4931507,4.8,
2018-06-01,9697476712.328768,99.75512473972603,74.54,2789982074.520548,4.8,
2018-07-01,9732736986.30137,99.8204511780822,73.42852459016393,2640100241.6438355,4.8,
2018-08-01,9769172602.739725,99.88795516438356,72.28,2485222347.6712327,4.8,
2018-09-01,9805608219.178082,99.95545915068493,78.71377049180327,2330344453.6986303,4.8,
2018-10-01,9840868493.150684,100.0207855890411,84.94,2180462620.8219175,4.8,
2018-11-01,9877304109.58904,100.08828957534247,71.25,2025584726.849315,4.8,
2018-12-01,9912564383.561644,100.15361601369862,68.18804347826087,1875702893.9726026,4.8,
2019-01-01,9949000000.0,100.22112,65.02402173913043,1720825000.0,4.8,
2019-02-01,9487397260.273973,100.3369088219178,61.86,1695166181.0958905,4.850958904109589,
2019-03-01,9070465753.424658,100.4414922739726,63.71,1671990473.69863,4.896986301369863,
2019-04-01,8608863013.69863,100.55728109589042,69.08,1646331654.7945206,4.947945205479452,
2019-05-01,8162150684.931507,100.66933479452055,72.01,1621500539.7260275,4.997260273972603,
2019-06-01,7700547945.20548,100.78512361643836,68.4983606557377,1595841720.8219178,5.048219178082192,
2019-07-01,7253835616.438356,100.89717731506849,65.1,1571010605.7534246,5.097534246575343,
2019-08-01,6792232876.712329,101.01296613698631,62.9,1545351786.8493152,5.148493150684931,
2019-09-01,6330630136.986301,101.12875495890411,61.45672131147541,1519692967.9452055,5.199452054794521,
2019-10-01,5883917808.219178,101.24080865753425,60.06,1494861852.8767123,5.248767123287672,
2019-11-01,5422315068.493151,101.35659747945205,60.17,1469203033.9726028,5.29972602739726,
2019-12-01,4975602739.7260275,101.4686511780822,63.907704918032785,1444371918.9041095,5.349041095890412,
2020-01-01,4514000000.0,101.58444,67.77,1418713100.0,5.4,
2020-02-01,4678232240.437159,101.71969875956285,49.78318681318681,1490321033.3333333,5.383060109289618,
2020-03-01,4831868852.459017,101.84623114754099,32.956813186813186,1557309100.0,5.367213114754099,
2020-04-01,4996101092.896175,101.98148990710382,14.97,1628917033.3333333,5.3502732240437165,
2020-05-01,5155035519.125683,102.11238548087432,18.49,1698215033.3333333,5.333879781420765,
2020-06-01,5319267759.562841,102.24764424043715,36.74,1769822966.6666667,5.316939890710382,
2020-07-01,5478202185.79235,102.37853981420766,42.18,1839120966.6666667,5.300546448087432,
2020-08-01,5642434426.229508,102.51379857377049,43.95,1910728900.0,5.283606557377049,
2020-09-01,5806666666.666667,102.64905733333333,45.72,1982336833.3333335,5.266666666666667,
2020-10-01,5965601092.896175,102.77995290710382,39.75,2051634833.3333335,5.250273224043716,
2020-11-01,6129833333.333334,102.91521166666666,43.449672131147544,2123242766.6666665,5.233333333333333,
2020-12-01,6288767759.562841,103.04610724043715,47.03,2192540766.6666665,5.216939890710383,
2021-01-01,6453000000.0,103.181366,51.725,2264148700.0,5.2,
2021-02-01,6603328767.123287,102.90090296986301,56.42,2266714251.5068493,5.174520547945206,
2021-03-01,6739109589.041096,102.64758152328767,64.56,2269031523.8356166,5.151506849315068,
2021-04-01,6889438356.164384,102.36711849315068,63.85,2271597075.342466,5.126027397260274,
2021-05-01,7034917808.219178,102.09570265753425,66.88934426229508,2274079867.1232877,5.101369863013699,
2021-06-01,7185246575.342465,101.81523962739726,70.03,2276645418.630137,5.0758904109589045,
2021-07-01,7330726027.397261,101.54382379178082,76.69,2279128210.410959,5.051232876712329,
2021-08-01,7481054794.520548,101.26336076164384,74.34,2281693761.917808,5.025753424657535,
2021-09-01,7631383561.643835,100.98289773150685,71.99,2284259313.4246573,5.00027397260274,
2021-10-01,7776863013.69863,100.71148189589042,79.4,2286742105.2054796,4.975616438356164,
2021-11-01,7927191780.821918,100.43101886575343,84.51,2289307656.712329,4.95013698630137,
2021-12-01,8072671232.876713,100.15960303013699,69.53,2291790448.4931507,4.925479452054795,
2022-01-01,8223000000.0,99.87914,69.53,2294356000.0,4.9,
2022-02-01,8223000000.0,99.87914,69.53,2294356000.0,4.9,
2022-03-01,8223000000.0,99.87914,69.53,2294356000.0,4.9,
2022-04-01,8223000000.0,99.87914,69.53,2294356000.0,4.9,
2022-05-01,8223000000.0,99.87914,69.53,2294356000.0,4.9,
2022-06-01,8223000000.0,99.87914,69.53,2294356000.0,4.9,
2022-07-01,8223000000.0,99.87914,69.53,2294356000.0,4.9,
2022-08-01,8223000000.0,99.87914,69.53,2294356000.0,4.9,
2022-09-01,8223000000.0,99.87914,69.53,2294356000.0,4.9,
2022-10-01,8223000000.0,99.87914,69.53,2294356000.0,4.9,
2022-11-01,8223000000.0,99.87914,69.53,2294356000.0,4.9,
2022-12-01,8223000000.0,99.87914,69.53,2294356000.0,4.9,
