lags_1,lags_2,lags_12,roll_mean_3,roll_mean_6,roll_mean_12,roll_std_3,roll_std_6,roll_std_12,growth_yoy,month_sin,month_cos,quarter,year,saison_1,saison_2,saison_3,is_summer,is_high_season,is_vacances,jours_feries_count,is_ramadan,is_special_event,Oil_price_lag1,FDI_lag1,Poverty_rate_lag1,REER_lag1,Oil_price_lag3,FDI_lag3,Poverty_rate_lag3,REER_lag3,is_covid,cdm_event,anomaly_zscore,anomaly_iforest,anomaly_prophet
691091.5331041107,429793.9596050363,473421.7796432609,497413.1638198895,411330.275244392,379599.65873027773,170256.5426132447,143660.54101759536,113354.60574722728,-2.137396977225626,-0.8660254037844385,-0.5000000000000004,3,2001,0,1,0,1,1,1,3,0,0,26.58295081967213,1662090205.2054794,14.655342465753424,109.96139179452057,27.31,2053860883.561644,14.872602739726029,110.04452643835616,0,0,0,0,0
489707.1299133434,691091.5331041107,293359.29700244265,536864.2075408301,439448.5051181232,380956.7712527846,136882.97175653206,138874.70069954178,114669.84103389923,3.4399241797354754,-1.0,-1.8369701987210297e-16,3,2001,0,0,1,0,0,0,0,0,0,24.23,1462993630.958904,14.544931506849316,109.9191430410959,28.86,1854764309.315068,14.76219178082192,110.00227768493151,0,0,0,0,0
320727.3730611816,489707.1299133434,353714.6418244548,500508.67869287863,441521.9294583314,383237.44425767945,185418.197200554,136599.00390289637,113029.6590800828,9.329200178207103,-0.8660254037844386,0.5000000000000001,4,2001,0,0,1,0,1,0,0,0,0,22.70032786885245,1263897056.712329,14.434520547945208,109.87689428767123,26.58295081967213,1662090205.2054794,14.655342465753424,109.96139179452057,0,0,0,0,0
358656.6862341173,320727.3730611816,297333.6948202324,389697.06306954747,443555.1134447185,383649.281291818,88663.22970667169,134982.2616128163,112921.26163995329,1.3971840080386533,-0.5000000000000004,0.8660254037844384,4,2001,0,0,1,0,0,0,2,1,0,21.22,1071222952.6027396,14.327671232876712,109.83600839726029,24.23,1462993630.958904,14.544931506849316,109.9191430410959,0,0,0,0,0
306977.0279466664,358656.6862341173,381586.72802505776,328787.02908065513,432825.6183107426,384452.8923856875,26765.935655999405,144118.62810254787,112283.66233847756,3.243269529968461,-2.4492935982947064e-16,1.0,4,2001,0,0,0,0,1,1,0,0,0,19.39,872126378.3561642,14.217260273972602,109.7937596438356,22.70032786885245,1263897056.712329,14.434520547945208,109.87689428767123,0,0,0,0,0
403608.0485504337,306977.0279466664,287798.1119815317,356413.92091040575,428461.29980164225,386288.0024294688,48354.53477135669,144624.40084764388,112412.43973245613,5.770987015022669,0.49999999999999994,0.8660254037844387,1,2002,0,0,0,0,0,0,2,0,0,19.49108695652174,679452274.2465751,14.11041095890411,109.75287375342464,21.22,1071222952.6027396,14.327671232876712,109.83600839726029,0,0,0,0,0
301339.4184046986,403608.0485504337,320997.75067095616,337308.1649672662,363502.6140184068,387416.44463139935,57486.53392485137,72730.50905360005,111397.26024799857,4.705140812055029,0.8660254037844386,0.5000000000000001,1,2002,0,0,0,0,0,0,0,0,0,19.59554347826087,480355700.0,14.0,109.710625,19.39,872126378.3561642,14.217260273972602,109.7937596438356,0,0,0,0,0
356951.7047326597,301339.4184046986,308286.82701993245,353966.3905625974,341376.70982162625,390412.6074698747,51199.63138042848,39055.43623370031,109922.19523867963,11.200687228041886,1.0,6.123233995736766e-17,1,2002,1,0,0,0,0,0,0,0,0,19.7,635990478.0821917,13.915068493150685,109.64059175342464,19.49108695652174,679452274.2465751,14.11041095890411,109.75287375342464,0,0,0,0,0
291468.625998995,356951.7047326597,346457.58231579495,316586.58304545115,336500.25197792845,389011.09071812994,35303.90095012876,43699.83563496673,111164.69179936548,-5.455374523625066,0.8660254037844387,-0.4999999999999998,2,2002,1,0,0,0,1,0,0,0,0,21.83,776563826.0273973,13.838356164383562,109.5773359178082,19.59554347826087,480355700.0,14.0,109.710625,0,0,0,0,0
391706.7853591501,291468.625998995,371353.9987505213,346709.03869693493,342008.6018321006,392781.85763840954,50897.99901388554,48832.73576801302,110354.51847468363,13.060531895679697,0.49999999999999994,-0.8660254037844387,2,2002,1,0,0,0,1,0,1,0,0,26.06,932198604.1095892,13.753424657534246,109.50730267123286,19.7,635990478.0821917,13.915068493150685,109.64059175342464,0,0,0,0,0
367652.8240555423,391706.7853591501,429793.9596050363,350276.0784712291,352121.23451691325,392473.426413828,52329.5864048667,46346.528108564606,110425.00164036397,-0.9966702142516746,1.2246467991473532e-16,-1.0,2,2002,0,1,0,1,0,0,0,0,0,26.67,1082812905.479452,13.67123287671233,109.43952856164384,21.83,776563826.0273973,13.838356164383562,109.5773359178082,0,0,0,0,0
407312.932993247,367652.8240555423,691091.5331041107,388890.84746931307,352738.7152573821,390600.0075295122,19979.44418363971,47186.750693772,109923.84274333235,-5.230652062315739,-0.4999999999999997,-0.8660254037844388,3,2002,0,1,0,1,1,1,1,0,0,26.151639344262296,1238447683.5616438,13.586301369863014,109.36949531506848,26.06,932198604.1095892,13.753424657534246,109.50730267123286,0,0,0,0,0
713704.8775244533,407312.932993247,489707.1299133434,496223.54485774756,421466.2917773412,392484.452897874,189385.39701915323,148624.8641003295,115591.26645925979,3.27212002131937,-0.8660254037844385,-0.5000000000000004,3,2002,0,1,0,1,1,1,3,0,0,25.65,1389061984.9315069,13.504109589041096,109.30172120547944,26.67,1082812905.479452,13.67123287671233,109.43952856164384,0,0,0,0,0
432597.176301203,713704.8775244533,320727.3730611816,517871.6622729678,434073.8703720984,387725.2900968624,170067.07319970801,145227.2767525487,112354.85011345684,-11.662062919575284,-1.0,-1.8369701987210297e-16,3,2002,0,0,1,0,0,0,0,0,0,25.79,1544696763.0136986,13.41917808219178,109.2316879589041,26.151639344262296,1238447683.5616438,13.586301369863014,109.36949531506848,0,0,0,0,0
319542.9831976863,432597.176301203,358656.6862341173,488615.0123411142,438752.9299052137,387626.5909415711,202964.03179076343,140074.6346562186,112419.557087354,-0.3692824382873533,-0.8660254037844386,0.5000000000000001,4,2002,0,0,1,0,1,0,0,0,0,27.634754098360656,1700331541.0958903,13.334246575342464,109.16165471232875,25.65,1389061984.9315069,13.504109589041096,109.30172120547944,0,0,0,0,0
385839.54222227575,319542.9831976863,306977.0279466664,379326.56724038837,437775.05604906793,389891.82894058427,56807.80559841918,140488.62290315906,112056.0279904434,7.579074092714533,-0.5000000000000004,0.8660254037844384,4,2002,0,0,1,0,0,0,2,1,0,29.42,1850945842.4657533,13.252054794520548,109.09388060273972,25.79,1544696763.0136986,13.41917808219178,109.2316879589041,0,0,0,0,0
331198.2966902179,385839.54222227575,403608.0485504337,345526.94070339337,431699.3014881806,391910.2680025469,35394.787244274106,144848.37263905018,110635.87485249524,7.890254494143995,-2.4492935982947064e-16,1.0,4,2002,0,0,0,0,1,1,0,0,0,25.78,2006580620.5479453,13.167123287671233,109.02384735616438,27.634754098360656,1700331541.0958903,13.334246575342464,109.16165471232875,0,0,0,0,0
375292.331815692,331198.2966902179,301339.4184046986,364110.0569093952,426362.53462525475,389550.62494131835,28986.184336397564,146506.94185387445,110665.65846441741,-7.015647194459613,0.49999999999999994,0.8660254037844387,1,2003,0,0,0,0,0,0,2,0,0,26.209139072847684,2157194921.9178085,13.084931506849315,108.95607324657534,29.42,1850945842.4657533,13.252054794520548,109.09388060273972,0,0,0,0,0
309290.6530768429,375292.331815692,356951.7047326597,338593.7605275843,358960.16388398624,390213.2278306638,33616.58910588481,47335.28492382266,110111.9039105906,2.6386307885766827,0.8660254037844386,0.5000000000000001,1,2003,0,0,0,0,0,0,0,0,0,26.65258278145696,2312829700.0,13.0,108.88604,25.78,2006580620.5479453,13.167123287671233,109.02384735616438,0,0,0,0,0
345277.34822353144,309290.6530768429,291468.625998995,343286.7777053555,344406.85920437437,389240.3647882365,33045.834492828566,30650.167301913345,110483.43850313751,-3.2705703192738045,1.0,6.123233995736766e-17,1,2003,1,0,0,0,0,0,0,0,0,27.096026490066222,2192269060.821918,12.915068493150685,108.72467905479452,26.209139072847684,2157194921.9178085,13.084931506849315,108.95607324657534,0,0,0,0,0
371546.8514783824,345277.34822353144,391706.7853591501,342038.2842595856,353074.17058449035,395913.550244852,31254.23509502105,29545.88603976631,106383.4670493989,27.4740463763203,0.8660254037844387,-0.4999999999999998,2,2003,1,0,0,0,1,0,0,0,0,27.49655629139073,2083375580.2739725,12.838356164383562,108.5789336849315,26.65258278145696,2312829700.0,13.0,108.88604,0,0,0,0,0
408089.3581119815,371546.8514783824,367652.8240555423,374971.1859379651,356782.4732327747,397278.7646409213,31545.70805077852,35313.98912133679,106429.68245329564,4.182356130954038,0.49999999999999994,-0.8660254037844387,2,2003,1,0,0,0,1,0,1,0,0,27.94,1962814941.0958903,12.753424657534246,108.41757273972604,27.096026490066222,2192269060.821918,12.915068493150685,108.72467905479452,0,0,0,0,0
380379.8125171409,408089.3581119815,407312.932993247,386672.0073691683,364979.3925372619,398339.34701272123,19066.527864519805,33866.020001602126,106170.7161243403,3.4616865773553473,1.2246467991473532e-16,-1.0,2,2003,0,1,0,1,0,0,0,0,0,23.79,1846143354.7945209,12.67123287671233,108.26141698630136,27.49655629139073,2083375580.2739725,12.838356164383562,108.5789336849315,0,0,0,0,0
451592.0665746168,380379.8125171409,713704.8775244533,413353.7457345797,377696.0149970827,402029.2748111687,35896.81900624721,49314.62302476081,107274.65627808865,10.871035509718014,-0.4999999999999997,-0.8660254037844388,3,2003,0,1,0,1,1,1,1,0,0,26.097213114754098,1725582715.6164384,12.586301369863014,108.10005604109588,27.94,1962814941.0958903,12.753424657534246,108.41757273972604,0,0,0,0,0
761186.7839657088,451592.0665746168,432597.176301203,531052.8876858222,453012.03681189363,405986.10034793994,202457.41266920228,155248.52186930855,119943.52008374066,6.652876831380296,-0.8660254037844385,-0.5000000000000004,3,2003,0,1,0,1,1,1,3,0,0,28.33,1608911129.3150685,12.504109589041096,107.94390028767124,23.79,1846143354.7945209,12.67123287671233,108.26141698630136,0,0,0,0,0
534131.1875321661,761186.7839657088,319542.9831976863,582303.346024164,484487.67669666605,414447.2679505202,160320.42882755437,148013.36139986647,125446.41950415644,23.47079842247245,-1.0,-1.8369701987210297e-16,3,2003,0,0,1,0,0,0,0,0,0,29.63,1488350490.1369865,12.41917808219178,107.78253934246575,26.097213114754098,1725582715.6164384,12.586301369863014,108.10005604109588,0,0,0,0,0
332689.52405322914,534131.1875321661,385839.54222227575,542669.1651837014,478011.45545914053,415542.81302181556,214376.18392654814,154644.8681724075,124596.78553610442,4.114169782100852,-0.8660254037844386,0.5000000000000001,4,2003,0,0,1,0,1,0,0,1,0,29.64,1367789850.9589045,12.334246575342464,107.62117839726028,28.33,1608911129.3150685,12.504109589041096,107.94390028767124,0,0,0,0,0
398024.7296978641,332689.52405322914,331198.2966902179,421615.14709441975,476334.017390121,416558.2453114478,102771.91635363255,155606.6001620999,124382.17291863235,3.1580971212558264,-0.5000000000000004,0.8660254037844384,4,2003,0,0,1,0,0,0,2,1,0,27.98,1251118264.657534,12.252054794520548,107.4650226438356,29.63,1488350490.1369865,12.41917808219178,107.78253934246575,0,0,0,0,0
323365.35492204496,398024.7296978641,375292.331815692,351359.8695577127,466831.6077909383,415905.50016410014,40680.977267288545,164144.7517317326,124890.37207791107,-2.3650308127941235,-2.4492935982947064e-16,1.0,4,2003,0,0,0,0,1,1,0,0,0,28.07655737704918,1130557625.479452,12.167123287671233,107.30366169863014,29.64,1367789850.9589045,12.334246575342464,107.62117839726028,0,0,0,0,0
381415.3421744352,323365.35492204496,309290.6530768429,367601.8089314481,455135.48705757473,416415.75102732866,39199.69178412468,167904.97132574083,124721.75311427673,1.631530899957273,0.49999999999999994,0.8660254037844387,1,2004,0,0,0,0,0,0,2,0,0,28.17,1013886039.1780822,12.084931506849315,107.14750594520548,27.98,1251118264.657534,12.252054794520548,107.4650226438356,0,0,0,0,0
372695.85618337954,381415.3421744352,345277.34822353144,359158.8510932866,390386.99909385317,421699.51795287343,31303.164937551635,76072.45653649278,121060.20176982855,20.500200208372835,0.8660254037844386,0.5000000000000001,1,2004,0,0,0,0,0,0,0,0,0,29.9312087912088,893325400.0,12.0,106.986145,28.07655737704918,1130557625.479452,12.167123287671233,107.30366169863014,0,0,0,0,0
409057.0595178654,372695.85618337954,371546.8514783824,387722.75262522674,369541.3110914698,427014.4938940679,18983.462458913895,34681.45445097054,118778.55372542578,18.472023033796933,1.0,6.123233995736766e-17,1,2004,1,0,0,0,0,0,0,0,0,31.692417582417583,959160955.4644808,11.915300546448089,106.73713580601093,28.17,1013886039.1780822,12.084931506849315,107.14750594520548,0,0,0,0,0
406296.9016648306,409057.0595178654,408089.3581119815,396016.60578869184,381809.20736006997,429910.3314096052,20243.45917719199,31949.735434008147,117722.21611981637,9.352804376669589,0.8660254037844387,-0.4999999999999998,2,2004,1,0,0,0,1,0,0,0,0,33.34,1020749055.7377048,11.836065573770492,106.50419172131149,29.9312087912088,893325400.0,12.0,106.986145,0,0,0,0,0
453396.3784790907,406296.9016648306,380379.8125171409,422916.77988726227,391037.8154902744,433685.9164401977,26432.15968441865,43484.95056344612,117685.28944650489,11.102230299932685,0.49999999999999994,-0.8660254037844387,2,2004,1,0,0,0,1,0,1,0,0,32.59,1086584611.202186,11.75136612021858,106.2551825273224,31.692417582417583,959160955.4644808,11.915300546448089,106.73713580601093,0,0,0,0,0
415176.9966838165,453396.3784790907,451592.0665746168,424956.7589425792,406339.755783903,436585.6817874206,25026.4458408029,28470.850062350342,116676.80169808974,9.148010231249472,1.2246467991473532e-16,-1.0,2,2004,0,1,0,1,0,0,0,0,0,35.76704918032787,1150296439.0710382,11.669398907103826,106.01420588797814,33.34,1020749055.7377048,11.836065573770492,106.50419172131149,0,0,0,0,0
492842.8666870548,415176.9966838165,761186.7839657088,453805.4139499874,424911.0098693396,440023.24846345716,38834.55063924703,42059.860790725914,117761.74463415249,9.134527190730019,-0.4999999999999997,-0.8660254037844388,3,2004,0,1,0,1,1,1,1,0,0,39.05,1216131994.5355191,11.584699453551911,105.76519669398908,32.59,1086584611.202186,11.75136612021858,106.2551825273224,0,0,0,0,0
850598.4492551566,492842.8666870548,534131.1875321661,586206.104208676,504561.44204796915,447474.2205709112,232240.13634646093,172779.27256915192,140552.76868550063,11.746350195890386,-0.8660254037844385,-0.5000000000000004,3,2004,0,1,0,1,1,1,3,0,0,35.58,1279843822.4043715,11.502732240437158,105.5242200546448,35.76704918032787,1150296439.0710382,11.669398907103826,106.01420588797814,0,0,0,0,0
559931.4351970087,850598.4492551566,332689.52405322914,634457.5837130734,529707.1713278262,449624.2412096481,190165.3867667278,166981.6085683687,142186.69314107308,4.830320390772687,-1.0,-1.8369701987210297e-16,3,2004,0,0,1,0,0,0,0,0,0,38.27,1345679377.8688524,11.418032786885243,105.27521086065572,39.05,1216131994.5355191,11.584699453551911,105.76519669398908,0,0,0,0,0
390070.531986368,559931.4351970087,398024.7296978641,600200.1388128443,527002.7763814159,454405.991870743,232889.81732604132,169492.59681562832,138821.71277103174,17.247614903545358,-0.8660254037844386,0.5000000000000001,4,2004,0,0,1,0,1,0,0,1,0,40.96,1411514933.3333333,11.333333333333334,105.02620166666668,35.58,1279843822.4043715,11.502732240437158,105.5242200546448,0,0,0,0,0
470707.6406992749,390070.531986368,323365.35492204496,473569.86929421715,529887.9867514466,460462.90112086054,84966.61623414725,168130.89884525386,137719.3491845127,18.26090330030085,-0.5000000000000004,0.8660254037844384,4,2004,0,0,1,0,0,0,2,0,0,46.86,1475226761.2021856,11.25136612021858,104.7852250273224,38.27,1345679377.8688524,11.418032786885243,105.27521086065572,0,0,0,0,0
410571.0397277461,470707.6406992749,381415.3421744352,423783.070804463,529120.3272587681,467730.04152133554,41910.66868081858,168768.7071294589,132009.82581962118,26.968159537908498,-2.4492935982947064e-16,1.0,4,2004,0,0,0,0,1,1,0,0,0,46.84,1541062316.6666665,11.166666666666666,104.53621583333332,40.96,1411514933.3333333,11.333333333333334,105.02620166666668,0,0,0,0,0
472505.385702565,410571.0397277461,372695.85618337954,451261.35537652863,525730.7470946865,475320.87848201307,35250.30939541269,169843.8367857327,129184.03439270602,23.8821131338946,0.49999999999999994,0.8660254037844387,1,2005,0,0,0,0,0,0,2,0,0,41.19,1604774144.5355191,11.084699453551911,104.29523919398906,46.86,1475226761.2021856,11.25136612021858,104.7852250273224,0,0,0,0,0
394401.9663691912,472505.385702565,409057.0595178654,425826.1305998341,449697.9999470256,477129.7209974974,41225.89448426692,65202.75665551846,127760.56240359508,5.824081439513368,0.8660254037844386,0.5000000000000001,1,2005,0,0,0,0,0,0,0,0,0,43.155,1670609700.0,11.0,104.04623,46.84,1541062316.6666665,11.166666666666666,104.53621583333332,0,0,0,0,0
426736.0192989718,394401.9663691912,406296.9016648306,431214.457123576,427498.7639640195,478602.9676459229,39243.83176886265,36540.39741515702,127003.92507328492,4.321881109188941,1.0,6.123233995736766e-17,1,2005,1,0,0,0,0,0,0,0,0,45.12,1737720665.7534246,10.915068493150685,104.08759928767122,41.19,1604774144.5355191,11.084699453551911,104.29523919398906,0,0,0,0,0
390725.8542687908,426736.0192989718,453396.3784790907,403954.61331231793,427607.9843444233,477305.3803629196,19814.711557078113,36406.88391010592,127886.30671917408,-3.832430750083583,0.8660254037844387,-0.4999999999999998,2,2005,1,0,0,0,1,0,0,0,0,50.47,1798337021.9178083,10.838356164383562,104.1249650958904,43.155,1670609700.0,11.0,104.04623,0,0,0,0,0
485572.8410456739,390725.8542687908,415176.9966838165,434344.9048711455,430085.5177354898,479986.75224346825,47879.10901323596,40231.383730830734,127676.58551700634,7.096762147619816,0.49999999999999994,-0.8660254037844387,2,2005,1,0,0,0,1,0,1,0,0,54.14,1865447987.671233,10.753424657534246,104.16633438356163,45.12,1737720665.7534246,10.915068493150685,104.08759928767122,0,0,0,0,0
473846.6425114517,485572.8410456739,492842.8666870548,450048.4459419721,440631.4515327741,484875.88939577114,51708.34889196512,42331.41163790575,126082.57322044832,14.131237110016437,1.2246467991473532e-16,-1.0,2,2005,0,1,0,1,0,0,0,0,0,52.33016393442623,1930394083.561644,10.67123287671233,104.20636917808218,50.47,1798337021.9178083,10.838356164383562,104.1249650958904,0,0,0,0,0
596812.2700878666,473846.6425114517,850598.4492551566,518743.91788166406,461349.265596991,493540.0063458388,67862.92540967908,77150.34095034297,130185.33833583682,21.09585233518866,-0.4999999999999997,-0.8660254037844388,3,2005,0,1,0,1,1,1,1,0,0,50.46,1997505049.3150685,10.586301369863014,104.24773846575344,54.14,1865447987.671233,10.753424657534246,104.16633438356163,0,0,0,0,0
908455.1626472464,596812.2700878666,559931.4351970087,659704.6917488548,547024.7983100002,498361.3991285129,224026.1903672065,190336.98348615287,144855.83768611166,6.8018832438212415,-0.8660254037844385,-0.5000000000000004,3,2005,0,1,0,1,1,1,3,0,0,56.41,2062451145.20548,10.504109589041096,104.28777326027397,52.33016393442623,1930394083.561644,10.67123287671233,104.20636917808218,0,0,0,0,0
626565.1750938102,908455.1626472464,390070.531986368,710610.8692763076,580329.6576091399,503914.2107865797,171982.79609791643,182396.73005751692,148657.83930396585,11.900339168019176,-1.0,-1.8369701987210297e-16,3,2005,0,0,1,0,0,0,0,0,0,60.56,2129562110.958904,10.41917808219178,104.3291425479452,50.46,1997505049.3150685,10.586301369863014,104.24773846575344,0,0,0,0,0
416096.8798528287,626565.1750938102,470707.6406992749,650372.4058646284,584558.1618731463,506083.0731087847,247041.00436323925,177346.19095821446,147026.81817708418,6.672215851304101,-0.8660254037844386,0.5000000000000001,4,2005,0,0,1,0,1,0,0,1,0,66.79,2196673076.712329,10.334246575342464,104.37051183561644,56.41,2062451145.20548,10.504109589041096,104.28777326027397,0,0,0,0,0
461848.45673916553,416096.8798528287,410571.0397277461,501503.50389526814,580604.0978220615,505344.80777877563,110696.06090157687,180235.47236688327,147242.68079815124,-1.882099034328043,-0.5000000000000004,0.8660254037844384,4,2005,0,0,1,0,0,0,2,0,0,61.822786885245904,2261619172.60274,10.252054794520548,104.410546630137,60.56,2129562110.958904,10.41917808219178,104.3291425479452,0,0,0,0,0
420956.273933786,461848.45673916553,472505.385702565,432967.20350859343,571789.0363924506,506210.2439626123,25129.634275784487,187642.30282981813,146664.3810359823,2.5294609704879525,-2.4492935982947064e-16,1.0,4,2005,0,0,0,0,1,1,0,0,0,56.69,2328730138.3561645,10.167123287671233,104.45191591780822,66.79,2196673076.712329,10.334246575342464,104.37051183561644,0,0,0,0,0
514800.2618397173,420956.273933786,394401.9663691912,465868.33083755634,558120.3683510923,509734.8169740417,47050.96234241302,188440.2994800654,146288.49046542813,8.951194508452913,0.49999999999999994,0.8660254037844387,1,2006,0,0,0,0,0,0,2,0,0,53.65,2393676234.246576,10.084931506849315,104.49195071232876,61.822786885245904,2261619172.60274,10.252054794520548,104.410546630137,0,0,0,0,0
451028.78946691647,514800.2618397173,426736.0192989718,462261.7750801399,481882.63948770403,514453.7188988521,47919.81313467476,79258.7190163657,143108.68777442773,14.357642183943407,0.8660254037844386,0.5000000000000001,1,2006,0,0,0,0,0,0,0,0,0,59.645,2460787200.0,10.0,104.53332,56.69,2328730138.3561645,10.167123287671233,104.45191591780822,0,0,0,0,0
456626.2042982168,451028.78946691647,390725.8542687908,474151.75186828355,453559.4776884385,516944.5676487892,35313.71950632738,35500.32434725212,141696.2937776542,7.00437358166944,1.0,6.123233995736766e-17,1,2006,1,0,0,0,0,0,0,0,0,65.64,2491788414.520548,9.906575342465754,104.45491293150684,53.65,2393676234.246576,10.084931506849315,104.49195071232876,0,0,0,0,0
512796.2946431589,456626.2042982168,485572.8410456739,473483.7628027641,469676.0468201602,527117.1043466532,34160.49081870457,37009.34094703515,136081.69835558697,31.241966468487792,0.8660254037844387,-0.4999999999999998,2,2006,1,0,0,0,1,0,0,0,0,61.12,2519789511.5068493,9.822191780821916,104.3840936438356,59.645,2460787200.0,10.0,104.53332,0,0,0,0,0
505480.042927336,512796.2946431589,473846.6425114517,491634.1806229039,476947.9778515219,528776.0378367917,30537.692931106416,39374.67630822306,135649.85902566017,4.099735446239593,0.49999999999999994,-0.8660254037844387,2,2006,1,0,0,0,1,0,1,0,0,67.34540983606557,2550790726.027397,9.728767123287671,104.30568657534246,65.64,2491788414.520548,9.906575342465754,104.45491293150684,0,0,0,0,0
541833.2224631674,505480.042927336,596812.2700878666,520036.52001122077,497094.13593975216,534441.5861661014,19227.69001014346,35753.72321393254,134562.5225197279,14.347802401084367,1.2246467991473532e-16,-1.0,2,2006,0,1,0,1,0,0,0,0,0,73.37,2580791901.369863,9.63835616438356,104.22980876712327,61.12,2519789511.5068493,9.822191780821916,104.3840936438356,0,0,0,0,0
657719.9265668779,541833.2224631674,908455.1626472464,568344.3973191271,520914.0800609456,539517.224206019,79507.08985258845,75464.48556887607,138227.7760919369,10.205496691621985,-0.4999999999999997,-0.8660254037844388,3,2006,0,1,0,1,1,1,1,0,0,68.77,2611793115.890411,9.544931506849316,104.15140169863014,67.34540983606557,2550790726.027397,9.728767123287671,104.30568657534246,0,0,0,0,0
973667.261556018,657719.9265668779,626565.1750938102,724406.8035286878,608020.4920757959,544951.5657817499,223507.30189190875,191337.80093790567,154388.16682338857,7.17835085209302,-0.8660254037844385,-0.5000000000000004,3,2006,0,1,0,1,1,1,3,0,0,72.51754098360655,2641794291.232877,9.454520547945206,104.07552389041096,73.37,2580791901.369863,9.63835616438356,104.22980876712327,0,0,0,0,0
669863.8126357663,973667.261556018,416096.8798528287,767083.6669195541,643560.0934653875,548559.7855769129,179009.649661423,176848.3851571082,156953.61903037288,6.910476238241843,-1.0,-1.8369701987210297e-16,3,2006,0,0,1,0,0,0,0,1,0,76.39,2672795505.7534246,9.36109589041096,103.9971168219178,68.77,2611793115.890411,9.544931506849316,104.15140169863014,0,0,0,0,0
467043.5168070467,669863.8126357663,461848.45673916553,703524.863666277,635934.630492702,552805.3386564312,254983.73370320405,184437.9577542851,153700.12356531588,12.243936309312772,-0.8660254037844386,0.5000000000000001,4,2006,0,0,1,0,1,0,0,1,0,70.49,2703796720.2739725,9.267671232876712,103.91870975342466,72.51754098360655,2641794291.232877,9.454520547945206,104.07552389041096,0,0,0,0,0
532590.0130372246,467043.5168070467,420956.273933786,556499.1141600126,640452.9588443502,558700.468347936,103502.42478989075,180901.08904949503,151231.15425694,15.317049405669286,-0.5000000000000004,0.8660254037844384,4,2006,0,0,1,0,0,0,2,0,0,63.545737704918025,2733797895.6164384,9.177260273972603,103.84283194520548,76.39,2672795505.7534246,9.36109589041096,103.9971168219178,0,0,0,0,0
411556.20952239184,532590.0130372246,514800.2618397173,470396.5797888877,618740.1233542209,557917.1296469866,60586.53044891144,201725.16263104297,152031.72174164568,-2.233026324456862,-2.4492935982947064e-16,1.0,4,2006,0,0,0,0,1,1,0,0,0,56.37,2764799110.1369863,9.083835616438355,103.76442487671233,70.49,2703796720.2739725,9.267671232876712,103.91870975342466,0,0,0,0,0
555810.5350049555,411556.20952239184,451028.78946691647,499985.5858548573,601755.2247605672,561334.6524107563,77457.17596856336,202076.7149092117,151434.14664839592,7.966249476774107,0.49999999999999994,0.8660254037844387,1,2007,0,0,0,0,0,0,2,0,0,64.74,2794800285.479452,8.993424657534247,103.68854706849316,63.545737704918025,2733797895.6164384,9.177260273972603,103.84283194520548,0,0,0,0,0
468324.0461149148,555810.5350049555,456626.2042982168,478563.596880754,517531.3555203833,562775.9237980895,72670.24084879542,90662.39459135887,150367.41995029684,3.834623654166311,0.8660254037844386,0.5000000000000001,1,2007,0,0,0,0,0,0,0,0,0,60.74,2825801500.0,8.9,103.61014,56.37,2764799110.1369863,9.083835616438355,103.76442487671233,0,0,0,0,0
555144.852944583,468324.0461149148,512796.2946431589,526426.4780214845,498411.5289051861,570985.8111852867,50319.28286695317,58505.623736689544,146689.41031653553,21.575338366263573,1.0,6.123233995736766e-17,1,2007,1,0,0,0,0,0,0,0,0,56.74,2795267510.684932,8.866027397260273,103.58799750684932,64.74,2794800285.479452,8.993424657534247,103.68854706849316,0,0,0,0,0
521489.2968645018,555144.852944583,505480.042927336,514986.0653079998,507485.8255814286,571710.2280370652,43774.21775596523,56866.71095479253,146397.09442792964,1.695215490469193,0.8660254037844387,-0.4999999999999998,2,2007,1,0,0,0,1,0,0,0,0,61.18,2767688423.561644,8.835342465753424,103.56799783561644,60.74,2825801500.0,8.9,103.61014,0,0,0,0,0
662258.9711426253,521489.2968645018,541833.2224631674,579631.0403172367,529097.3185989955,584775.1387216727,73509.89952468063,85663.62197628708,146943.87815214228,31.015849272179214,0.49999999999999994,-0.8660254037844387,2,2007,1,0,0,0,1,0,1,0,0,64.34098360655737,2737154434.246576,8.801369863013699,103.54585534246576,56.74,2795267510.684932,8.866027397260273,103.58799750684932,0,0,0,0,0
576078.4087689538,662258.9711426253,657719.9265668779,586608.8922586936,556517.685140089,587628.904247155,70973.1893815395,64142.54774109472,146365.4932626269,6.32024484399612,1.2246467991473532e-16,-1.0,2,2007,0,1,0,1,0,0,0,0,0,67.4,2707605412.328768,8.768493150684932,103.52442712328768,61.18,2767688423.561644,8.835342465753424,103.56799783561644,0,0,0,0,0
665358.2886660077,576078.4087689538,973667.261556018,634565.2228591955,574775.6440835978,588265.4344220825,50674.76698611846,77996.1418013333,146714.2174254795,1.1613396204977444,-0.4999999999999997,-0.8660254037844388,3,2007,0,1,0,1,1,1,1,0,0,68.65,2677071423.0136986,8.734520547945205,103.50228463013698,64.34098360655737,2737154434.246576,8.801369863013699,103.54585534246576,0,0,0,0,0
